ACO	21	5	115.000000	0.300000	0.050000	1.000000		19243.435080	0.000000	19243.435080	0.749000
PSO	21	5	115.000000	0.300000	0.050000	1.000000		20058.815592	899.185000	19159.630592	0.073000
GA	21	5	115.000000	0.300000	0.050000	1.000000		21664.508547	2462.985000	19201.523547	0.103000
Greedy	21	5	115.000000	0.300000	0.050000	1.000000		19159.630592	0.000000	19159.630592	0.001000
DFS	22	5	115.000000	0.300000	0.050000	1.500000		10758.315018	0.000000	10758.315018	0.148000
ACO	22	5	115.000000	0.300000	0.050000	1.500000		10800.243424	0.000000	10800.243424	0.543000
PSO	22	5	115.000000	0.300000	0.050000	1.500000		11383.835018	625.520000	10758.315018	0.067000
GA	22	5	115.000000	0.300000	0.050000	1.500000		12246.758424	1446.515000	10800.243424	0.098000
Greedy	22	5	115.000000	0.300000	0.050000	1.500000		10758.315018	0.000000	10758.315018	0.000000
DFS	23	5	115.000000	0.300000	0.050000	2.000000		16132.601705	0.000000	16132.601705	0.167000
ACO	23	5	115.000000	0.300000	0.050000	2.000000		16132.601705	0.000000	16132.601705	0.333000
PSO	23	5	115.000000	0.300000	0.050000	2.000000		16406.266705	273.665000	16132.601705	0.052000
GA	23	5	115.000000	0.300000	0.050000	2.000000		17149.071705	1016.470000	16132.601705	0.099000
Greedy	23	5	115.000000	0.300000	0.050000	2.000000		16132.601705	0.000000	16132.601705	0.000000
DFS	24	5	115.000000	0.300000	0.050000	2.500000		5852.034866	0.000000	5852.034866	0.054000
ACO	24	5	115.000000	0.300000	0.050000	2.500000		5894.048443	0.000000	5894.048443	0.338000
PSO	24	5	115.000000	0.300000	0.050000	2.500000		6008.414866	156.380000	5852.034866	0.045000
GA	24	5	115.000000	0.300000	0.050000	2.500000		6594.839866	742.805000	5852.034866	0.083000
Greedy	24	5	115.000000	0.300000	0.050000	2.500000		5852.034866	0.000000	5852.034866	0.000000
DFS	25	5	115.000000	0.300000	0.050000	3.000000		21981.221649	0.000000	21981.221649	0.439000
ACO	25	5	115.000000	0.300000	0.050000	3.000000		21981.221649	0.000000	21981.221649	0.743000
PSO	25	5	115.000000	0.300000	0.050000	3.000000		22958.596649	977.375000	21981.221649	0.069000
GA	25	5	115.000000	0.300000	0.050000	3.000000		24209.636649	2228.415000	21981.221649	0.108000
Greedy	25	5	115.000000	0.300000	0.050000	3.000000		21981.221649	0.000000	21981.221649	0.000000
DFS	26	5	115.000000	0.300000	0.100000	1.000000		74268.940274	0.000000	74268.940274	0.087000
ACO	26	5	115.000000	0.300000	0.100000	1.000000		74311.095445	0.000000	74311.095445	0.638000
PSO	26	5	115.000000	0.300000	0.100000	1.000000		75089.935274	820.995000	74268.940274	0.229000
GA	26	5	115.000000	0.300000	0.100000	1.000000		75754.550274	1485.610000	74268.940274	0.116000
Greedy	26	5	115.000000	0.300000	0.100000	1.000000		74268.940274	0.000000	74268.940274	0.001000
DFS	27	5	115.000000	0.300000	0.100000	1.500000		80001.132870	0.000000	80001.132870	0.217000
ACO	27	5	115.000000	0.300000	0.100000	1.500000		80043.287683	0.000000	80043.287683	0.848000
PSO	27	5	115.000000	0.300000	0.100000	1.500000		81682.217870	1681.085000	80001.132870	0.071000
GA	27	5	115.000000	0.300000	0.100000	1.500000		83053.602683	3010.315000	80043.287683	0.107000
